,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
11637,Mauritius,MUS,2021-01-25,0,0,0,,0,0.0,0.0,0.0,0.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11638,Mauritius,MUS,2021-01-26,29,29,0,,30,0.002356064754408685,0.002356064754408685,0.0,24.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11639,Mauritius,MUS,2021-01-27,59,59,0,,30,0.004793373121038358,0.004793373121038358,0.0,24.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11640,Mauritius,MUS,2021-01-28,88,88,0,,30,0.007149437875447043,0.007149437875447043,0.0,24.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11641,Mauritius,MUS,2021-01-29,118,118,0,,30,0.009586746242076716,0.009586746242076716,0.0,24.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11642,Mauritius,MUS,2021-01-30,147,147,0,,30,0.011942810996485401,0.011942810996485401,0.0,24.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11643,Mauritius,MUS,2021-01-31,177,177,0,,30,0.014380119363115076,0.014380119363115076,0.0,24.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11644,Mauritius,MUS,2021-02-01,207,207,0,,30,0.02,0.02,0.0,24.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11645,Mauritius,MUS,2021-02-02,434,434,0,,58,0.03525972770390928,0.03525972770390928,0.0,46.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11646,Mauritius,MUS,2021-02-03,661,661,0,,86,0.05370202767807381,0.05370202767807381,0.0,68.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11647,Mauritius,MUS,2021-02-04,888,888,0,,114,0.07214432765223834,0.07214432765223834,0.0,90.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11648,Mauritius,MUS,2021-02-05,1116,1116,0,,143,0.09066787123862385,0.09066787123862385,0.0,112.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11649,Mauritius,MUS,2021-02-06,1343,1343,0,,171,0.10911017121278839,0.10911017121278839,0.0,134.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11650,Mauritius,MUS,2021-02-07,1570,1570,0,,199,0.12755247118695293,0.12755247118695293,0.0,156.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
11651,Mauritius,MUS,2021-02-08,1797,1797,0,,227,0.14599477116111745,0.14599477116111745,0.0,178.0,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing",World Health Organization,https://covid19.who.int/
